,country,country_code,year,continent,world_regions,regime_type,total_population,access_elec_percent,gdp,gdp_pc,renewable_energy_consumption_percent,renewable_energy_output_percent,wbl_index_score,proportion_women_seats_parliament,income_classification,percent_using_internet,power_soec,power_f,suffrage_f_x,dmr_f,new_gini,hdi_value,gdp_g,gdp_pc_g,pol_gen,exl_gen,exl_eco,exl_geo,exl_pol,exl_soc,labour_share,suffrage_f_y,domestic_movement,slave,suffrage,v2xeg_eqaccess,Composite_index,Rank
2652,Singapore,SGP,2011,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5183688.0,100.0,279351000000.0,53890.42872999999,0.478599995,1.327741319,71.25,22.22222222,High income,71.0,1.251,1.3330000000000002,100.0,1.2990000000000002,47.3,0.9129999999999999,0.06337870813999999,0.04143781719,0.7879999999999999,0.96,0.978,0.9690000000000001,0.912,0.926,0.8329091359999999,1.0,0.831,0.28600000000000003,1.0,0.6829999999999999,25.18,1275.0
2653,Singapore,SGP,2012,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5312437.0,100.0,295087000000.0,55546.48854,0.506900012,1.358284899,71.25,24.24242424,High income,72.0,1.251,1.3330000000000002,100.0,1.2990000000000002,,0.9179999999999999,0.044616089510000005,0.01929940775,0.7879999999999999,0.96,0.978,0.9690000000000001,0.912,0.926,0.8198836279999999,1.0,0.831,0.28600000000000003,1.0,0.6829999999999999,26.38,1049.0
2654,Singapore,SGP,2013,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5399162.0,100.0,307576000000.0,56967.42579,0.56129998,1.546832329,71.25,24.24242424,High income,80.90205685,1.251,1.3330000000000002,100.0,1.2990000000000002,,0.9209999999999999,0.04837298646,0.03153330888,0.7879999999999999,0.96,0.978,0.9690000000000001,0.912,0.926,0.806441335,1.0,0.831,0.28600000000000003,1.0,0.6829999999999999,26.03,1106.0
2655,Singapore,SGP,2014,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5469724.0,100.0,314851000000.0,57562.53079,0.590699971,1.662616444,76.25,25.25252525,High income,79.02923586,1.251,1.3330000000000002,100.0,1.2990000000000002,,0.9259999999999999,0.03938002729,0.0259715384,0.7929999999999999,0.96,0.978,0.9690000000000001,0.912,0.926,0.824802843,1.0,0.831,0.28600000000000003,1.0,0.6829999999999999,27.4,879.0
2656,Singapore,SGP,2015,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5535002.0,100.0,308004000000.0,55646.61875,0.645099998,1.820886641,82.5,23.91304348,High income,79.012957,1.251,1.3330000000000002,100.0,1.2990000000000002,,0.9309999999999999,0.029885206760000005,0.01773907808,0.795,0.96,0.978,0.9690000000000001,0.912,0.926,0.780769081,1.0,0.831,0.28600000000000003,1.0,0.6829999999999999,27.44,871.0
2657,Singapore,SGP,2016,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5607283.0,100.0,318764000000.0,56848.17539,0.680100024,,82.5,23.76237624,High income,84.45226789,1.251,1.3330000000000002,100.0,1.2990000000000002,,0.935,0.03329034458,0.0199706567,0.794,0.96,0.978,0.9690000000000001,0.912,0.926,0.78416948,1.0,0.831,0.28600000000000003,1.0,0.695,6.9,2515.0
2658,Singapore,SGP,2017,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5612253.0,100.0,343338000000.0,61176.45636,0.6902999879999999,,82.5,23.0,High income,84.45226789,0.595,1.223,100.0,1.2990000000000002,,0.9329999999999999,0.045203794760000006,0.04427820161999999,0.8,0.9590000000000001,0.9740000000000001,0.9690000000000001,0.912,0.9079999999999999,0.76926236,1.0,0.831,0.28600000000000003,1.0,0.506,21.69,1831.0
2659,Singapore,SGP,2018,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5638676.0,100.0,375982000000.0,66679.04649,0.727299988,,82.5,23.0,High income,88.16563603,0.595,1.62,100.0,1.2990000000000002,,0.9359999999999999,0.03497469601,0.030124774430000008,0.812,0.963,0.9740000000000001,0.9690000000000001,0.912,0.9079999999999999,0.741625929,1.0,0.831,0.28600000000000003,1.0,0.547,28.59,676.0
2660,Solomon Islands,SLB,2000,Oceania,Oceania,Electoral Autocracy,,4.551740646,419933580.9,1017.613757,55.26039886,0.0,54.375,2.040816327,Low income,,0.419,-0.88,100.0,-0.05,,0.475,-0.1427513698,-0.16575383929999998,0.358,0.18500000000000005,0.428,0.1459999999999999,0.7190000000000001,0.6659999999999999,0.9132661959999999,1.0,0.515,0.541,1.0,0.546,11.25,2468.0
2661,Solomon Islands,SLB,2001,Oceania,Oceania,Electoral Autocracy,423949.0,7.53202343,409435392.2,965.7656751,54.13729858,0.0,54.375,,Low income,0.468551964,0.071,-0.398,100.0,-0.05,,0.48,,,,,,,,,,,,,,,,
2662,Solomon Islands,SLB,2002,Oceania,Oceania,Electoral Democracy,435434.0,10.50401783,346431958.3,795.6015338,52.81100082,0.0,54.375,0.0,Low income,0.5019198429999999,0.071,-0.398,100.0,-0.05,,0.486,-0.02796546547,-0.05360383231000001,0.39299999999999996,0.19499999999999995,0.416,0.1459999999999999,0.7190000000000001,0.6659999999999999,0.909990011,1.0,0.619,0.752,1.0,0.542,16.39,2339.0
2663,Solomon Islands,SLB,2003,Oceania,Oceania,Electoral Democracy,447016.0,13.46654797,352522682.2,788.6131193,51.46009827,0.0,54.375,0.0,Low income,0.555609882,0.071,-0.398,100.0,-0.05,,0.49200000000000005,0.06526356438999999,0.03766302526,0.39299999999999996,0.19499999999999995,0.416,0.1459999999999999,0.7190000000000001,0.6659999999999999,0.89921578,1.0,0.619,0.752,1.0,0.542,19.71,2115.0
2664,Solomon Islands,SLB,2004,Oceania,Oceania,Electoral Democracy,458549.0,16.41843796,397611126.7,867.1071722000003,49.90769958,0.0,54.375,0.0,Low income,0.649672673,0.071,-0.398,100.0,-0.05,,0.5,0.06652166032000001,0.039697494730000005,0.39299999999999996,0.19499999999999995,0.416,0.1459999999999999,0.7190000000000001,0.6659999999999999,0.911998823,1.0,0.619,0.752,1.0,0.542,28.76,631.0
2665,Solomon Islands,SLB,2005,Oceania,Oceania,Electoral Democracy,469918.0,19.35866356,476898763.6,1014.85528,49.69319916,0.0,54.375,0.0,Low income,0.8443075729999999,0.071,-0.398,100.0,-0.05,46.1,0.509,0.05540448674,0.029870471000000006,0.465,0.19499999999999995,0.392,0.1459999999999999,0.7190000000000001,0.63,0.916840515,1.0,0.619,0.752,1.0,0.542,27.65,824.0
2666,Solomon Islands,SLB,2006,Oceania,Oceania,Electoral Autocracy,481086.0,14.4,538668769.3,1119.693297,48.92250061,0.0,54.375,0.0,Low income,1.646347989,0.071,-0.398,100.0,-0.05,,0.519,0.04863123994,0.02428816263,0.465,0.19499999999999995,0.392,0.1459999999999999,0.7190000000000001,0.63,0.888223015,1.0,0.619,0.752,1.0,0.542,28.24,718.0
2667,Solomon Islands,SLB,2007,Oceania,Oceania,Electoral Democracy,492133.0,12.9,620230005.2,1260.289404,47.42240143,0.0,54.375,0.0,Low income,2.0,0.071,-0.398,100.0,-0.05,,0.526,0.04453316953,0.02108634129,0.465,0.19499999999999995,0.392,0.1459999999999999,0.7190000000000001,0.63,0.855053292,1.0,0.619,0.752,1.0,0.542,28.12,736.0
2668,Solomon Islands,SLB,2008,Oceania,Oceania,Electoral Democracy,503366.0,28.14903069,699157191.0,1388.963877,46.68709946,0.0,54.375,0.0,Lower-middle income,3.0,0.071,-0.398,100.0,-0.05,,0.524,0.058071155539999995,0.03445948274,0.465,0.19499999999999995,0.392,0.1459999999999999,0.7190000000000001,0.63,0.8258222820000001,1.0,0.619,0.752,1.0,0.542,25.38,1225.0
2669,Solomon Islands,SLB,2009,Oceania,Oceania,Electoral Democracy,515182.0,21.2,735940409.7,1428.505673,45.79460144,0.0,54.375,0.0,Low income,4.0,0.071,-0.398,100.0,-0.05,,0.517,0.02556620814,0.0020442483,0.46399999999999997,0.19499999999999995,0.392,0.1459999999999999,0.7190000000000001,0.63,0.8271482920000001,1.0,0.619,0.752,1.0,0.542,25.25,1257.0
2670,Solomon Islands,SLB,2010,Oceania,Oceania,Electoral Democracy,527861.0,34.20810318,846797693.6,1604.20583,45.0719986,0.0,54.375,0.0,Lower-middle income,5.0,0.071,-0.495,100.0,-0.05,,0.537,0.08616718602000001,0.06007790541,0.46,0.19499999999999995,0.392,0.1459999999999999,0.7190000000000001,0.63,0.848202826,1.0,0.619,0.752,1.0,0.536,30.63,270.0
2671,Solomon Islands,SLB,2011,Oceania,Oceania,Electoral Democracy,541522.0,38.22459793,1049952233.0,1938.891187,43.61230087,0.0,54.375,0.0,Lower-middle income,6.0,0.071,-0.495,100.0,-0.05,,0.541,0.07272046900000001,0.04565890119,0.46,0.19499999999999995,0.392,0.1459999999999999,0.7190000000000001,0.63,0.805012478,1.0,0.619,0.752,1.0,0.536,27.62,832.0
2672,Solomon Islands,SLB,2012,Oceania,Oceania,Electoral Democracy,556066.0,42.22318649,1190994127.0,2141.821522,43.82099915,0.0,54.375,2.0,Lower-middle income,6.9974,0.071,-0.495,100.0,-0.05,37.1,0.5529999999999999,0.01860465116,-0.00803712526,0.473,0.19499999999999995,0.392,0.1459999999999999,0.7190000000000001,0.63,0.818181678,1.0,0.619,0.752,1.0,0.536,26.91,968.0
2673,Solomon Islands,SLB,2013,Oceania,Oceania,Electoral Democracy,571329.0,44.7,1284698922.0,2248.614935,41.83409882,0.0,54.375,2.0,Lower-middle income,8.0,0.071,-0.495,100.0,-0.05,37.05,0.5579999999999999,0.053310502280000005,0.025171412200000003,0.46,0.19499999999999995,0.392,0.1459999999999999,0.7190000000000001,0.63,0.882806065,1.0,0.619,0.752,1.0,0.536,27.2,921.0
2674,Solomon Islands,SLB,2014,Oceania,Oceania,Electoral Democracy,587079.0,50.21110916,1335538893.0,2274.887866,45.89479828,2.32755872,54.375,2.0,Lower-middle income,9.0,0.071,-0.495,100.0,-0.05,,0.5589999999999999,0.010512625990000002,-0.016597139240000003,0.473,0.19499999999999995,0.392,0.1459999999999999,0.7190000000000001,0.63,0.851804502,1.0,0.603,0.752,1.0,0.536,27.13,938.0
2675,Solomon Islands,SLB,2015,Oceania,Oceania,Electoral Democracy,603133.0,55.1,1307061544.0,2167.119928,48.64519882,2.262630437,56.875,2.0,Lower-middle income,10.00046498,0.233,-0.495,100.0,-0.05,,0.563,0.014157014159999997,-0.01283749071,0.465,0.19499999999999995,0.40299999999999997,0.1459999999999999,0.7190000000000001,0.63,0.844874735,1.0,0.615,0.752,1.0,0.5670000000000001,26.98,960.0
2676,Solomon Islands,SLB,2016,Oceania,Oceania,Electoral Democracy,619438.0,58.48770142,1378551118.0,2225.4868420000007,48.70249939,,56.875,2.0,Lower-middle income,11.00090227,0.233,-0.495,100.0,-0.05,,0.561,0.05879864636000001,0.03092868693,0.474,0.19499999999999995,0.40299999999999997,0.1459999999999999,0.7190000000000001,0.63,0.84059311,1.0,0.615,0.752,1.0,0.5670000000000001,27.48,858.0
2677,Solomon Islands,SLB,2017,Oceania,Oceania,Electoral Democracy,636030.0,62.9,1483758907.0,2332.844216,48.97700119,,56.875,2.0,Lower-middle income,11.92422906,0.262,-0.495,100.0,-0.05,,0.562,0.05343587695,0.025955085050000003,0.484,0.19499999999999995,0.4,0.1459999999999999,0.7190000000000001,0.63,0.803198277,1.0,0.636,0.752,1.0,0.552,6.19,2523.0
2678,Solomon Islands,SLB,2018,Oceania,Oceania,Electoral Democracy,652856.0,66.47304535,1574599183.0,2411.862926,48.50180054,,56.875,2.040816327,Lower-middle income,,0.262,-0.495,100.0,-0.05,,0.564,0.0394424955,0.01265303591,0.484,0.19499999999999995,0.4,0.1459999999999999,0.7190000000000001,0.63,0.8190964959999999,1.0,0.636,0.752,1.0,0.552,23.33,1587.0
2679,Sierra Leone,SLE,2000,Africa,Sub-Saharan Africa,Closed Autocracy,,,635874002.2,138.6987225,91.31430054,16.57866948,31.875,8.75,Low income,,0.669,1.019,100.0,-1.242,,0.295,0.06652727885,0.03810032335,0.441,0.519,0.479,0.455,0.445,0.7030000000000001,0.8753170809999999,1.0,0.165,0.345,1.0,0.713,18.49,2239.0
2680,Sierra Leone,SLE,2001,Africa,Sub-Saharan Africa,Closed Autocracy,4754069.0,,1090467712.0,229.3756595,89.37960052,10.95890411,31.875,8.75,Low income,0.160264445,0.669,1.019,100.0,-1.242,,0.309,-0.06345455153,-0.09684563546,0.441,0.519,0.49,0.455,0.445,0.7030000000000001,0.894877024,1.0,0.165,0.345,1.0,0.713,13.72,2423.0
2681,Sierra Leone,SLE,2002,Africa,Sub-Saharan Africa,Electoral Autocracy,4965770.0,,1253340520.0,252.396007,87.99330139,10.26785714,38.125,,Low income,0.176198957,0.48,0.993,100.0,0.7090000000000001,,0.326,,,,,,,,,,,,,,,,
2682,Sierra Leone,SLE,2003,Africa,Sub-Saharan Africa,Electoral Democracy,5201074.0,,1385810072.0,266.4469054,86.53009796,11.14206128,38.125,14.51612903,Low income,0.190173282,0.48,0.993,100.0,0.7090000000000001,40.2,0.336,0.09313120969000001,0.0436763959,0.706,0.6629999999999999,0.552,0.5349999999999999,0.468,0.7609999999999999,0.8862907529999999,1.0,0.76,0.78,1.0,0.7340000000000001,24.68,1364.0
2683,Sierra Leone,SLE,2004,Africa,Sub-Saharan Africa,Electoral Democracy,5433995.0,16.8,1448536631.0,266.5693713,86.57849884,14.10684474,38.125,14.51612903,Low income,0.203007681,0.48,0.993,100.0,0.7090000000000001,39.585,0.345,0.0659794486,0.0202876511,0.7090000000000001,0.6629999999999999,0.552,0.5489999999999999,0.5,0.7609999999999999,0.887525957,1.0,0.76,0.78,1.0,0.7340000000000001,19.77,2103.0
2684,Sierra Leone,SLE,2005,Africa,Sub-Saharan Africa,Electoral Democracy,5645629.0,11.33248552,1650494367.0,292.3490663,88.12560272,22.48803828,38.125,14.51612903,Low income,0.21539161,0.48,0.993,100.0,0.7090000000000001,,0.354,0.045050956719999986,0.005875815350000001,0.7090000000000001,0.6629999999999999,0.552,0.5489999999999999,0.5,0.7609999999999999,0.8934014690000001,1.0,0.76,0.78,1.0,0.7340000000000001,19.64,2124.0
2685,Sierra Leone,SLE,2006,Africa,Sub-Saharan Africa,Electoral Democracy,5829240.0,12.33391953,1885112202.0,323.3890184,84.36959839,10.19417476,38.125,14.51612903,Low income,0.227669467,0.48,0.993,100.0,0.7090000000000001,,0.36200000000000004,0.04223914279,0.009410408470000001,0.7070000000000001,0.6629999999999999,0.552,0.5489999999999999,0.5,0.7609999999999999,0.8976274129999999,1.0,0.76,0.78,1.0,0.7340000000000001,19.42,2154.0
2686,Sierra Leone,SLE,2007,Africa,Sub-Saharan Africa,Electoral Democracy,5989641.0,13.07405567,2158496873.0,360.3716605,86.3483963,30.0,38.125,13.2231405,Low income,0.239834699,0.48,0.993,100.0,0.7090000000000001,,0.375,0.08058145152000001,0.05164376638,0.718,0.6629999999999999,0.5379999999999999,0.5389999999999999,0.453,0.7,0.957306607,1.0,0.76,0.78,1.0,0.718,19.29,2167.0
2687,Sierra Leone,SLE,2008,Africa,Sub-Saharan Africa,Electoral Democracy,6133599.0,12.1,2505458705.0,408.4810085,86.0338974,69.01481524,45.625,13.2231405,Low income,0.25,0.403,0.993,100.0,0.7090000000000001,,0.386,0.0539828521,0.029245456739999995,0.725,0.6629999999999999,0.5389999999999999,0.5389999999999999,0.419,0.622,0.984917763,1.0,0.76,0.78,1.0,0.682,19.78,2101.0
2688,Sierra Leone,SLE,2009,Africa,Sub-Saharan Africa,Electoral Democracy,6272735.0,14.5701189,2453899847.0,391.200943,86.13880157,66.66085757,63.125,13.2231405,Low income,0.26,0.403,0.993,100.0,0.7090000000000001,,0.39399999999999996,0.031880512160000006,0.008992294029999999,0.725,0.6629999999999999,0.5389999999999999,0.5389999999999999,0.419,0.622,0.989964046,1.0,0.76,0.78,1.0,0.682,18.6,2235.0
2689,Sierra Leone,SLE,2010,Africa,Sub-Saharan Africa,Electoral Democracy,6415636.0,11.46217307,2578026297.0,401.8348761,84.88629913,87.38205474,63.125,13.2231405,Low income,0.58,0.403,1.098,100.0,0.7090000000000001,,0.39899999999999997,0.053464660520000006,0.02999993256,0.748,0.6729999999999999,0.5389999999999999,0.5389999999999999,0.419,0.62,0.917780272,1.0,0.76,0.78,1.0,0.662,20.7,1987.0
2690,Sierra Leone,SLE,2011,Africa,Sub-Saharan Africa,Electoral Democracy,6563238.0,14.2,2942546781.0,448.33766210000016,80.99960327,87.37759053,63.125,12.90322581,Low income,0.9,0.403,1.098,100.0,0.7090000000000001,34.0,0.406,0.06315045036,0.03924104272,0.748,0.6729999999999999,0.5389999999999999,0.5389999999999999,0.419,0.62,0.893186002,1.0,0.76,0.78,1.0,0.662,20.19,2042.0
2691,Sierra Leone,SLE,2012,Africa,Sub-Saharan Africa,Electoral Democracy,6712586.0,16.94552612,3801862611.0,566.3782351,79.05719757,66.09951307,63.125,12.39669421,Low income,2.5,0.403,1.098,100.0,0.7090000000000001,,0.42100000000000004,0.15181769080000002,0.126190955,0.746,0.6839999999999999,0.499,0.5529999999999999,0.419,0.62,0.945318247,1.0,0.76,0.78,1.0,0.662,18.35,2250.0
2692,Sierra Leone,SLE,2013,Africa,Sub-Saharan Africa,Electoral Democracy,6863975.0,13.5,4920343195.0,716.8358268999997,75.665802,64.10973904,63.125,12.39669421,Low income,4.0,0.35600000000000004,1.521,100.0,2.063,,0.433,0.2071576829,0.1805331112,0.795,0.7010000000000001,0.528,0.544,0.419,0.595,0.9159528240000001,1.0,0.884,0.779,1.0,0.7020000000000001,19.5,2146.0
2693,Sierra Leone,SLE,2014,Africa,Sub-Saharan Africa,Electoral Democracy,7017153.0,18.6472683,5015157816.0,714.6997957000003,73.87940216,65.35694521,63.125,12.09677419,Low income,6.057298984,0.35600000000000004,1.521,100.0,2.063,,0.43799999999999994,0.04556772366,0.02274394131,0.795,0.7010000000000001,0.528,0.544,0.419,0.595,0.8959629790000001,1.0,0.884,0.779,1.0,0.7020000000000001,18.0,2272.0
2694,Sierra Leone,SLE,2015,Africa,Sub-Saharan Africa,Electoral Democracy,7171909.0,19.52425957,4218723875.0,588.2288628,78.45970154,60.97560976,63.125,12.39669421,Low income,6.344421603,0.35600000000000004,1.521,100.0,2.063,,0.431,-0.20598770719999998,-0.223120965,0.795,0.7010000000000001,0.528,0.544,0.419,0.595,0.9011882990000001,1.0,0.884,0.779,1.0,0.7020000000000001,18.31,2253.0
2695,Sierra Leone,SLE,2016,Africa,Sub-Saharan Africa,Electoral Democracy,7328846.0,20.3,3674794530.0,501.4151655,78.08670044,,63.125,12.39669421,Low income,11.77318438,0.35600000000000004,1.521,100.0,2.063,,0.431,0.06055474029,0.03784444193,0.795,0.7010000000000001,0.528,0.544,0.419,0.595,0.7973607090000001,1.0,0.884,0.779,1.0,0.7020000000000001,27.11,942.0
2696,Sierra Leone,SLE,2017,Africa,Sub-Saharan Africa,Electoral Democracy,7488427.0,23.4,3739577973.0,499.3809746,78.07779694,,63.125,12.39669421,Low income,13.23693043,0.35600000000000004,1.521,100.0,0.923,,0.44299999999999995,0.042111826490000004,0.01990405877,0.778,0.7010000000000001,0.532,0.544,0.419,0.599,0.878024997,1.0,0.772,0.792,1.0,0.7190000000000001,28.02,759.0
2697,Sierra Leone,SLE,2018,Africa,Sub-Saharan Africa,Electoral Democracy,7650149.0,26.1,4085114794.0,533.9915333,79.62400055,,63.125,12.32876712,Low income,15.8,0.35600000000000004,1.0,100.0,1.162,35.7,0.447,0.034461626210000006,0.01259339814,0.7959999999999999,0.6839999999999999,0.563,0.552,0.419,0.631,0.8521765509999999,1.0,0.795,0.765,1.0,0.698,7.53,2509.0
2698,El Salvador,SLV,2000,North America,Latin America and Caribbean,Electoral Democracy,,84.519249,11784927700.0,2001.540049,33.50999832,58.06929227,78.125,9.523809523999999,Lower-middle income,,-0.91,0.35,100.0,1.902,51.5,0.615,0.0112605705,0.00385876961,0.644,0.36700000000000005,0.1459999999999999,0.2859999999999999,0.3590000000000001,0.439,0.914728867,1.0,0.816,0.485,1.0,0.463,19.0,2198.0
2699,El Salvador,SLV,2001,North America,Latin America and Caribbean,Electoral Democracy,5927001.0,87.063829,12282533600.0,2072.301591,33.11380005,54.18468583,78.125,9.523809523999999,Lower-middle income,1.5,-0.91,0.35,100.0,1.902,51.4,0.62,0.008773188920000001,0.00212332042,0.644,0.36700000000000005,0.1459999999999999,0.2859999999999999,0.3590000000000001,0.439,0.90986071,1.0,0.816,0.485,1.0,0.463,18.92,2209.0
2700,El Salvador,SLV,2002,North America,Latin America and Caribbean,Electoral Democracy,5962139.0,87.54906,12664190300.0,2124.10182,34.0177002,51.38587611,78.125,9.523809523999999,Lower-middle income,1.9,-0.91,0.35,100.0,1.53,51.9,0.627,0.01580862265,0.00982193174,0.642,0.36700000000000005,0.1459999999999999,0.2859999999999999,0.3590000000000001,0.439,0.902655805,1.0,0.79,0.485,1.0,0.463,19.1,2188.0
2701,El Salvador,SLV,2003,North America,Latin America and Caribbean,Electoral Democracy,5994075.0,86.961151,13243892200.0,2209.497245,33.84590149,57.25587703,78.125,10.71428571,Lower-middle income,2.5,-0.91,0.35,100.0,1.53,50.5,0.633,0.01562231082,0.01021114827,0.65,0.36700000000000005,0.1459999999999999,0.2859999999999999,0.3590000000000001,0.439,0.89523257,1.0,0.79,0.485,1.0,0.463,19.16,2178.0
2702,El Salvador,SLV,2004,North America,Latin America and Caribbean,Electoral Democracy,6023801.0,87.357045,13724810900.0,2278.43033,33.33029938,54.64238116,78.125,10.71428571,Lower-middle income,3.2,-0.91,0.35,100.0,1.53,47.8,0.639,0.00890786052,0.00392914441,0.65,0.36700000000000005,0.1459999999999999,0.2859999999999999,0.3590000000000001,0.439,0.892096792,1.0,0.79,0.485,1.0,0.463,23.87,1491.0
2703,El Salvador,SLV,2005,North America,Latin America and Caribbean,Electoral Democracy,6052124.0,87.525839,14698001400.0,2428.569111,34.08200073,58.24175824,78.125,10.71428571,Lower-middle income,4.2,-0.91,0.35,100.0,1.53,48.5,0.6459999999999999,0.027074677680000003,0.02226812776,0.6659999999999999,0.36700000000000005,0.1459999999999999,0.2859999999999999,0.3590000000000001,0.439,0.89061396,1.0,0.79,0.638,1.0,0.463,23.24,1606.0
2704,El Salvador,SLV,2006,North America,Latin America and Caribbean,Electoral Democracy,6079395.0,89.20146700000002,15999886400.0,2631.822147,34.76150131,57.38284704,81.25,16.66666667,Lower-middle income,5.5,-0.91,0.35,100.0,1.53,45.7,0.653,0.04342895377,0.038748331610000006,0.705,0.36700000000000005,0.1459999999999999,0.2859999999999999,0.3590000000000001,0.439,0.894758345,1.0,0.79,0.638,1.0,0.463,23.25,1603.0
2705,El Salvador,SLV,2007,North America,Latin America and Caribbean,Electoral Democracy,6105810.0,91.109558,17011750900.0,2786.157922,28.24440002,56.20375151,81.25,16.66666667,Lower-middle income,6.11,-0.91,0.35,100.0,1.53,45.2,0.652,0.01860579145,0.01419909161,0.705,0.36700000000000005,0.1459999999999999,0.2859999999999999,0.3590000000000001,0.439,0.8892231909999999,1.0,0.79,0.638,1.0,0.463,24.38,1421.0
2706,El Salvador,SLV,2008,North America,Latin America and Caribbean,Electoral Democracy,6131767.0,91.000227,17986890000.0,2933.39424,31.50169945,62.51675603,83.75,16.66666667,Lower-middle income,10.08,-0.91,0.35,100.0,1.53,46.9,0.655,0.02570846686,0.02136643712,0.705,0.36700000000000005,0.1459999999999999,0.2859999999999999,0.415,0.439,0.882785917,1.0,0.79,0.638,1.0,0.463,23.3,1595.0
2707,El Salvador,SLV,2009,North America,Latin America and Caribbean,Electoral Democracy,6157678.0,91.08402,17601620000.0,2858.483344,32.1996994,56.30179558,83.75,19.04761905,Lower-middle income,12.11,-0.6,0.522,100.0,1.53,45.8,0.6559999999999999,-0.020861204919999998,-0.02498134003,0.722,0.381,0.15500000000000005,0.31000000000000005,0.415,0.444,0.862556179,1.0,0.79,0.638,1.0,0.513,23.04,1646.0
2708,El Salvador,SLV,2010,North America,Latin America and Caribbean,Electoral Democracy,6183877.0,91.580238,18447920000.0,2983.228806,32.61980057,65.04010695,83.75,19.04761905,Lower-middle income,15.9,-0.6,0.522,100.0,1.53,43.5,0.6679999999999999,0.021050857519999997,0.016725009609999997,0.7240000000000001,0.381,0.15500000000000005,0.31000000000000005,0.4300000000000001,0.444,0.866802792,1.0,0.79,0.638,1.0,0.513,23.9,1490.0
2709,El Salvador,SLV,2011,North America,Latin America and Caribbean,Electoral Democracy,6210567.0,92.574686,20283790000.0,3266.012588,29.5237999,62.92947559,83.75,19.04761905,Lower-middle income,18.9,-0.6,0.522,100.0,1.53,42.3,0.664,0.038153561380000006,0.03369208169,0.7240000000000001,0.381,0.15500000000000005,0.31000000000000005,0.4300000000000001,0.444,0.878020701,1.0,0.79,0.638,1.0,0.513,24.23,1448.0
2710,El Salvador,SLV,2012,North America,Latin America and Caribbean,Electoral Democracy,6237922.0,93.680571,21386150000.0,3428.409332,30.26910019,60.23729357,83.75,26.19047619,Lower-middle income,20.32138772,-0.6,0.522,100.0,1.53,41.8,0.669,0.02814342809,0.023634736980000005,0.7490000000000001,0.381,0.15500000000000005,0.31000000000000005,0.4300000000000001,0.444,0.853352399,1.0,0.79,0.638,1.0,0.513,27.4,877.0
2711,El Salvador,SLV,2013,North America,Latin America and Caribbean,Electoral Democracy,6266076.0,95.043105,21990970000.0,3509.528132,27.54299927,60.44323979999999,86.25,26.19047619,Lower-middle income,23.1093,-0.6,0.522,100.0,1.586,43.4,0.67,0.022356848930000003,0.01776331467,0.7709999999999999,0.381,0.16500000000000006,0.31000000000000005,0.4300000000000001,0.4239999999999999,0.8383527129999999,1.0,0.779,0.667,1.0,0.513,30.15,400.0
2712,El Salvador,SLV,2014,North America,Latin America and Caribbean,Electoral Democracy,6295124.0,95.125416,22593460000.0,3589.041296,23.94799995,59.69789491,86.25,27.38095238,Lower-middle income,24.76171215,-0.789,0.522,100.0,1.586,41.6,0.6679999999999999,0.01711314783,0.01241981649,0.7609999999999999,0.381,0.15500000000000005,0.31000000000000005,0.4300000000000001,0.4239999999999999,0.836916786,1.0,0.779,0.667,1.0,0.496,24.39,1415.0
2713,El Salvador,SLV,2015,North America,Latin America and Caribbean,Electoral Democracy,6325121.0,95.4,23438240000.0,3705.579704,21.03009987,57.8226749,86.25,32.14285714,Lower-middle income,26.80260496,-0.792,0.522,100.0,1.485,40.6,0.6679999999999999,0.023974626300000003,0.01911840823,0.7609999999999999,0.381,0.15500000000000005,0.31000000000000005,0.4300000000000001,0.4239999999999999,0.829327096,1.0,0.767,0.667,1.0,0.496,15.44,2376.0
2714,El Salvador,SLV,2016,North America,Latin America and Caribbean,Electoral Democracy,6356137.0,96.0,24191430000.0,3805.995686,20.7105999,,88.75,32.14285714,Lower-middle income,28.99707305,-0.792,0.522,100.0,1.485,40.0,0.6709999999999999,0.02541545026,0.020411737219999997,0.7609999999999999,0.381,0.15500000000000005,0.31000000000000005,0.4300000000000001,0.4360000000000001,0.820575947,1.0,0.7909999999999999,0.667,1.0,0.496,19.95,2075.0
2715,El Salvador,SLV,2017,North America,Latin America and Caribbean,Electoral Democracy,6388124.0,96.8,24979200000.0,3910.255969,24.98730087,,88.75,32.14285714,Lower-middle income,33.8207289,-0.677,0.522,100.0,1.4780000000000002,38.0,0.6709999999999999,0.022523587740000003,0.01740354592,0.782,0.381,0.15799999999999992,0.31000000000000005,0.4300000000000001,0.4360000000000001,0.812762951,1.0,0.809,0.6609999999999999,1.0,0.513,27.13,940.0
