,Country Name,Country Code,Year,Continent,World Regions (UN SDG Definition),Regime Type (RoW Measure Definition),"Population, total - SP.POP.TOTL",Access to electricity (% of population) - EG.ELC.ACCS.ZS,GDP (current US$) - NY.GDP.MKTP.CD,GDP per capita (current US$) - NY.GDP.PCAP.CD,Renewable energy consumption (% of total final energy consumption) - EG.FEC.RNEW.ZS,Renewable electricity output (% of total electricity output) - EG.ELC.RNEW.ZS,Women Business and the Law Index Score (scale 1-100) - SG.LAW.INDX,Proportion of seats held by women in national parliaments (%) - SG.GEN.PARL.ZS,Income Classification (World Bank Definition),Individuals using the Internet (% of population) - IT.NET.USER.ZS,power_soec,power_f,suffrage_f,dmr_f,Gini index (World Bank estimate) - SI.POV.GINI
2598,Rwanda,RWA,2014,Africa,Sub-Saharan Africa,Electoral Autocracy,11083629.0,19.8,8241332517.0,743.559038,87.95379639,44.05814760000001,72.5,63.75,Low income,10.6,-0.7140000000000001,1.915,100.0,1.794,
2599,Rwanda,RWA,2015,Africa,Sub-Saharan Africa,Electoral Autocracy,11369066.0,22.8,8539048448.0,751.0773926,86.7220993,56.88782816,72.5,63.75,Low income,18.0,-0.7140000000000001,1.915,100.0,1.794,
2600,Rwanda,RWA,2016,Africa,Sub-Saharan Africa,Electoral Autocracy,11668829.0,29.37,8690485823.0,744.7607488,86.07740021,,72.5,63.75,Low income,20.0,-0.662,1.915,100.0,1.794,43.7
2601,Rwanda,RWA,2017,Africa,Sub-Saharan Africa,Electoral Autocracy,11980960.0,34.1,9253098954.0,772.3169891,86.90509796,,78.125,61.25,Low income,21.76763262,-1.081,1.915,100.0,0.867,
2602,Rwanda,RWA,2018,Africa,Sub-Saharan Africa,Electoral Autocracy,12301969.0,34.74223709,9640280084.0,783.6371627999998,85.69450378,,78.125,61.25,Low income,25.0,-1.081,2.026,100.0,0.867,
2603,Saudi Arabia,SAU,2000,Asia,Northern Africa and Western Asia,Closed Autocracy,,100.0,189515000000.0,9171.331476,0.0091,0.0,23.75,,Upper-middle income,,-0.5579999999999999,-2.563,0.0,-3.055,
2604,Saudi Arabia,SAU,2001,Asia,Northern Africa and Western Asia,Closed Autocracy,21202646.0,100.0,184137000000.0,8684.645762,0.009000000000000001,0.0,23.75,,Upper-middle income,4.681053166,-0.5579999999999999,-2.563,0.0,-3.055,
2605,Saudi Arabia,SAU,2002,Asia,Northern Africa and Western Asia,Closed Autocracy,21805322.0,100.0,189606000000.0,8695.396483,0.0095,0.0,23.75,,Upper-middle income,6.38470502,-0.999,-2.563,0.0,-3.055,
2606,Saudi Arabia,SAU,2003,Asia,Northern Africa and Western Asia,Closed Autocracy,22456645.0,100.0,215808000000.0,9609.968686,0.0091,0.0,23.75,0.0,Upper-middle income,8.001582891,-0.999,-2.563,0.0,-3.055,
2607,Saudi Arabia,SAU,2004,Asia,Northern Africa and Western Asia,Closed Autocracy,23132686.0,100.0,258742000000.0,11185.13704,0.0087,0.0,23.75,0.0,High income,10.234533,-0.999,-2.563,0.0,-3.055,
2608,Saudi Arabia,SAU,2005,Asia,Northern Africa and Western Asia,Closed Autocracy,23816175.0,100.0,328460000000.0,13791.45476,0.0084,0.0,23.75,0.0,High income,12.70503599,-0.999,-1.957,0.0,-3.055,
2609,Saudi Arabia,SAU,2006,Asia,Northern Africa and Western Asia,Closed Autocracy,24498313.0,100.0,376900000000.0,15384.73836,0.0077,0.0,26.25,0.0,High income,19.45955435,-0.999,-1.859,0.0,-3.055,
2610,Saudi Arabia,SAU,2007,Asia,Northern Africa and Western Asia,Closed Autocracy,25184589.0,100.0,415965000000.0,16516.63178,0.008,0.0,26.25,0.0,High income,30.0,-0.999,-1.859,0.0,-3.055,
2611,Saudi Arabia,SAU,2008,Asia,Northern Africa and Western Asia,Closed Autocracy,25888535.0,100.0,519797000000.0,20078.26007,0.0073,0.0,26.25,0.0,High income,36.0,-0.999,-1.859,0.0,-3.055,
2612,Saudi Arabia,SAU,2009,Asia,Northern Africa and Western Asia,Closed Autocracy,26630303.0,100.0,429098000000.0,16113.14371,0.006999999999999999,0.0,26.25,0.0,High income,38.0,-0.999,-1.859,0.0,-3.055,
2613,Saudi Arabia,SAU,2010,Asia,Northern Africa and Western Asia,Closed Autocracy,27421468.0,100.0,528207000000.0,19262.5476,0.0066,0.0,26.25,0.0,High income,41.0,-0.999,-1.859,0.0,-3.055,
2614,Saudi Arabia,SAU,2011,Asia,Northern Africa and Western Asia,Closed Autocracy,28267591.0,100.0,671239000000.0,23745.88058,0.0071,0.0,29.375,0.0,High income,47.5,-0.999,-1.859,0.0,-3.055,
2615,Saudi Arabia,SAU,2012,Asia,Northern Africa and Western Asia,Closed Autocracy,29154906.0,100.0,735975000000.0,25243.602000000006,0.0082,0.00036808,29.375,0.0,High income,54.0,-0.999,-1.859,0.0,-2.873,
2616,Saudi Arabia,SAU,2013,Asia,Northern Africa and Western Asia,Closed Autocracy,30052058.0,100.0,746647000000.0,24845.12466,0.0092,0.000352092,29.375,19.86754967,High income,60.5,-0.999,-1.859,0.0,-2.873,
2617,Saudi Arabia,SAU,2014,Asia,Northern Africa and Western Asia,Closed Autocracy,30916603.0,100.0,756350000000.0,24464.21256,0.0085,0.000320712,31.875,19.86754967,High income,64.71365737,-0.999,-1.859,0.0,-2.873,
2618,Saudi Arabia,SAU,2015,Asia,Northern Africa and Western Asia,Closed Autocracy,31717676.0,100.0,654270000000.0,20627.92693,0.0138,0.000295564,31.875,19.86754967,High income,69.6162358,-0.92,-1.859,0.0,-2.873,
2619,Saudi Arabia,SAU,2016,Asia,Northern Africa and Western Asia,Closed Autocracy,32443443.0,99.9,644936000000.0,19878.76384,0.0138,,31.875,19.86754967,High income,74.87927469,-1.033,-1.859,0.0,-2.873,
2620,Saudi Arabia,SAU,2017,Asia,Northern Africa and Western Asia,Closed Autocracy,33101183.0,99.93,688586000000.0,20802.46631,0.0154,,31.875,19.86754967,High income,94.17559961,-1.033,-1.859,0.0,-2.506,
2621,Saudi Arabia,SAU,2018,Asia,Northern Africa and Western Asia,Closed Autocracy,33702757.0,100.0,786522000000.0,23337.01755,0.015699999,,38.125,19.86754967,High income,93.31000185,-1.235,-1.859,0.0,-2.369,
2622,Senegal,SEN,2000,Africa,Sub-Saharan Africa,Electoral Democracy,,37.74,6046725378.0,617.1556841,47.51879883,3.304239401,63.75,12.14285714,Low income,,1.365,0.88,100.0,1.525,
2623,Senegal,SEN,2001,Africa,Sub-Saharan Africa,Electoral Democracy,10036102.0,38.77428055,6539623163.0,651.6098743,45.83150101,3.276955603,63.75,16.66666667,Low income,0.983794059,0.7909999999999999,1.4380000000000002,100.0,1.525,41.2
2624,Senegal,SEN,2002,Africa,Sub-Saharan Africa,Electoral Democracy,10283694.0,36.8,7037368538.0,684.3230202999998,44.48730087,12.91585127,63.75,19.16666667,Low income,1.006454537,0.7909999999999999,1.4380000000000002,100.0,1.525,
2625,Senegal,SEN,2003,Africa,Sub-Saharan Africa,Electoral Democracy,10541470.0,42.02547073,8810461468.0,835.7905935,44.72100067,18.34264432,63.75,19.16666667,Low income,2.10143643,0.7909999999999999,1.3259999999999998,100.0,1.525,
2626,Senegal,SEN,2004,Africa,Sub-Saharan Africa,Electoral Democracy,10810086.0,36.8,10133399583.0,937.4023096,40.7981987,14.92932862,63.75,19.16666667,Low income,4.38602398,0.7909999999999999,1.3259999999999998,100.0,1.525,
2627,Senegal,SEN,2005,Africa,Sub-Saharan Africa,Electoral Democracy,11090123.0,47.1,11069290804.0,998.1215541,41.22869873,12.6572327,63.75,19.16666667,Low income,4.786684083,0.7909999999999999,1.3259999999999998,100.0,1.525,39.2
2628,Senegal,SEN,2006,Africa,Sub-Saharan Africa,Electoral Democracy,11382272.0,49.9,11739446874.0,1031.3799279999996,44.18909836,11.84911849,63.75,19.16666667,Low income,5.6117386520000005,0.7909999999999999,1.3259999999999998,100.0,1.525,
2629,Senegal,SEN,2007,Africa,Sub-Saharan Africa,Electoral Democracy,11687078.0,48.41006470000001,14005710262.0,1198.392811,40.61259842,8.320783132999999,63.75,22.0,Low income,6.89,0.7909999999999999,1.3259999999999998,100.0,1.525,
2630,Senegal,SEN,2008,Africa,Sub-Saharan Africa,Electoral Democracy,12004700.0,49.99962616,16853991177.0,1403.949385,40.44060135,9.777138749,63.75,22.0,Low income,7.12,0.7909999999999999,1.3259999999999998,100.0,1.525,
2631,Senegal,SEN,2009,Africa,Sub-Saharan Africa,Electoral Democracy,12335092.0,53.5,16145868285.0,1308.937808,51.96250153,10.21693492,63.75,22.66666667,Lower-middle income,7.5,0.7909999999999999,1.3259999999999998,100.0,1.525,
2632,Senegal,SEN,2010,Africa,Sub-Saharan Africa,Electoral Democracy,12678143.0,56.5,16121314671.0,1271.583281,50.26440048,10.72821847,63.75,22.66666667,Lower-middle income,8.0,0.7909999999999999,1.479,100.0,1.525,
2633,Senegal,SEN,2011,Africa,Sub-Saharan Africa,Electoral Democracy,13033814.0,56.5,17814284622.0,1366.774501,48.65919876,10.69501745,63.75,22.66666667,Lower-middle income,9.8,0.7909999999999999,1.479,100.0,1.525,40.3
2634,Senegal,SEN,2012,Africa,Sub-Saharan Africa,Electoral Democracy,13401990.0,56.5,17660871726.0,1317.779802,50.37369919,9.826086957000001,63.75,42.66666667,Lower-middle income,10.8,0.7909999999999999,1.5719999999999998,100.0,1.234,
2635,Senegal,SEN,2013,Africa,Sub-Saharan Africa,Electoral Democracy,13782429.0,57.0,18918668644.0,1372.665779,43.59759903,10.41842179,63.75,42.66666667,Lower-middle income,13.1,0.7909999999999999,1.5719999999999998,100.0,1.473,
2636,Senegal,SEN,2014,Africa,Sub-Saharan Africa,Electoral Democracy,14174740.0,61.0,19797254643.0,1396.657339,43.35440063,10.41722746,63.75,43.33333333,Lower-middle income,17.7,0.7909999999999999,1.5719999999999998,100.0,1.473,
2637,Senegal,SEN,2015,Africa,Sub-Saharan Africa,Electoral Democracy,14578450.0,60.5,17774766636.0,1219.249415,39.93310165,10.41719343,63.75,42.66666667,Low income,21.7,0.7909999999999999,1.5719999999999998,100.0,1.473,
2638,Senegal,SEN,2016,Africa,Sub-Saharan Africa,Electoral Democracy,14993514.0,64.5,19040312815.0,1269.903294,37.58509827,,63.75,42.66666667,Low income,25.66476804,0.7909999999999999,1.5719999999999998,100.0,1.774,
2639,Senegal,SEN,2017,Africa,Sub-Saharan Africa,Electoral Democracy,15419354.0,61.7,20996564752.0,1361.701972,39.23310089,,63.75,41.81818182,Low income,29.64312367,1.013,1.592,100.0,2.067,
2640,Senegal,SEN,2018,Africa,Sub-Saharan Africa,Electoral Democracy,15854324.0,66.0,23116699808.0,1458.069093,36.62269974,,63.75,41.81818182,Low income,35.3,0.927,1.592,100.0,1.805,
2641,Singapore,SGP,2000,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,,100.0,96074477958.0,23852.32703,0.325399995,0.773724933,68.75,4.301075269,High income,,1.251,1.3330000000000002,100.0,1.2990000000000002,
2642,Singapore,SGP,2001,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,4138012.0,100.0,89794943350.0,21700.02005,0.596499979,1.4294780740000002,68.75,11.76470588,High income,41.67042518,1.251,1.3330000000000002,100.0,1.2990000000000002,
2643,Singapore,SGP,2002,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,4175950.0,100.0,92537752709.0,22159.68886,0.5776000020000001,1.364528041,68.75,11.76470588,High income,47.0,1.251,1.3330000000000002,100.0,1.2990000000000002,
2644,Singapore,SGP,2003,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,4114826.0,100.0,97645448284.0,23730.15245,0.5760999920000001,1.400996264,68.75,15.95744681,High income,53.83794329,1.251,1.3330000000000002,100.0,1.2990000000000002,
2645,Singapore,SGP,2004,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,4166664.0,100.0,115035000000.0,27608.53737,0.5255,1.301241477,68.75,15.95744681,High income,62.0,1.251,1.3330000000000002,100.0,1.2990000000000002,
2646,Singapore,SGP,2005,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,4265762.0,100.0,127808000000.0,29961.263280000006,0.535000026,1.250883207,68.75,15.95744681,High income,61.0,1.251,1.3330000000000002,100.0,1.2990000000000002,
2647,Singapore,SGP,2006,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,4401365.0,100.0,148630000000.0,33769.15416000001,0.51789999,1.209370722,68.75,21.17647059,High income,59.0,1.251,1.3330000000000002,100.0,1.2990000000000002,
2648,Singapore,SGP,2007,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,4588599.0,100.0,180942000000.0,39432.93835,0.503799975,1.183964214,68.75,24.46808511,High income,69.9,1.251,1.3330000000000002,100.0,1.2990000000000002,
2649,Singapore,SGP,2008,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,4839396.0,100.0,193612000000.0,40007.46926000001,0.5317999720000001,1.2584797559999998,68.75,24.46808511,High income,69.0,1.251,1.3330000000000002,100.0,1.2990000000000002,
2650,Singapore,SGP,2009,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,4987573.0,100.0,194152000000.0,38927.20688,0.475199997,1.298260089,71.25,23.40425532,High income,69.0,1.251,1.3330000000000002,100.0,1.2990000000000002,
2651,Singapore,SGP,2010,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5076732.0,100.0,239809000000.0,47236.96023,0.47330001,1.305085867,71.25,23.40425532,High income,71.0,1.251,1.3330000000000002,100.0,1.2990000000000002,
2652,Singapore,SGP,2011,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5183688.0,100.0,279351000000.0,53890.42872999999,0.478599995,1.327741319,71.25,22.22222222,High income,71.0,1.251,1.3330000000000002,100.0,1.2990000000000002,
2653,Singapore,SGP,2012,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5312437.0,100.0,295087000000.0,55546.48854,0.506900012,1.358284899,71.25,24.24242424,High income,72.0,1.251,1.3330000000000002,100.0,1.2990000000000002,
2654,Singapore,SGP,2013,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5399162.0,100.0,307576000000.0,56967.42579,0.56129998,1.546832329,71.25,24.24242424,High income,80.90205685,1.251,1.3330000000000002,100.0,1.2990000000000002,
2655,Singapore,SGP,2014,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5469724.0,100.0,314851000000.0,57562.53079,0.590699971,1.662616444,76.25,25.25252525,High income,79.02923586,1.251,1.3330000000000002,100.0,1.2990000000000002,
2656,Singapore,SGP,2015,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5535002.0,100.0,308004000000.0,55646.61875,0.645099998,1.820886641,82.5,23.91304348,High income,79.012957,1.251,1.3330000000000002,100.0,1.2990000000000002,
2657,Singapore,SGP,2016,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5607283.0,100.0,318764000000.0,56848.17539,0.680100024,,82.5,23.76237624,High income,84.45226789,1.251,1.3330000000000002,100.0,1.2990000000000002,
2658,Singapore,SGP,2017,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5612253.0,100.0,343338000000.0,61176.45636,0.6902999879999999,,82.5,23.0,High income,84.45226789,0.595,1.223,100.0,1.2990000000000002,
2659,Singapore,SGP,2018,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,5638676.0,100.0,375982000000.0,66679.04649,0.727299988,,82.5,23.0,High income,88.16563603,0.595,1.62,100.0,1.2990000000000002,
2660,Solomon Islands,SLB,2000,Oceania,Oceania,Electoral Autocracy,,4.551740646,419933580.9,1017.613757,55.26039886,0.0,54.375,2.040816327,Low income,,0.419,-0.88,100.0,-0.05,
2661,Solomon Islands,SLB,2001,Oceania,Oceania,Electoral Autocracy,423949.0,7.53202343,409435392.2,965.7656751,54.13729858,0.0,54.375,,Low income,0.468551964,0.071,-0.398,100.0,-0.05,
2662,Solomon Islands,SLB,2002,Oceania,Oceania,Electoral Democracy,435434.0,10.50401783,346431958.3,795.6015338,52.81100082,0.0,54.375,0.0,Low income,0.5019198429999999,0.071,-0.398,100.0,-0.05,
2663,Solomon Islands,SLB,2003,Oceania,Oceania,Electoral Democracy,447016.0,13.46654797,352522682.2,788.6131193,51.46009827,0.0,54.375,0.0,Low income,0.555609882,0.071,-0.398,100.0,-0.05,
2664,Solomon Islands,SLB,2004,Oceania,Oceania,Electoral Democracy,458549.0,16.41843796,397611126.7,867.1071722000003,49.90769958,0.0,54.375,0.0,Low income,0.649672673,0.071,-0.398,100.0,-0.05,
2665,Solomon Islands,SLB,2005,Oceania,Oceania,Electoral Democracy,469918.0,19.35866356,476898763.6,1014.85528,49.69319916,0.0,54.375,0.0,Low income,0.8443075729999999,0.071,-0.398,100.0,-0.05,46.1
2666,Solomon Islands,SLB,2006,Oceania,Oceania,Electoral Autocracy,481086.0,14.4,538668769.3,1119.693297,48.92250061,0.0,54.375,0.0,Low income,1.646347989,0.071,-0.398,100.0,-0.05,
2667,Solomon Islands,SLB,2007,Oceania,Oceania,Electoral Democracy,492133.0,12.9,620230005.2,1260.289404,47.42240143,0.0,54.375,0.0,Low income,2.0,0.071,-0.398,100.0,-0.05,
2668,Solomon Islands,SLB,2008,Oceania,Oceania,Electoral Democracy,503366.0,28.14903069,699157191.0,1388.963877,46.68709946,0.0,54.375,0.0,Lower-middle income,3.0,0.071,-0.398,100.0,-0.05,
2669,Solomon Islands,SLB,2009,Oceania,Oceania,Electoral Democracy,515182.0,21.2,735940409.7,1428.505673,45.79460144,0.0,54.375,0.0,Low income,4.0,0.071,-0.398,100.0,-0.05,
2670,Solomon Islands,SLB,2010,Oceania,Oceania,Electoral Democracy,527861.0,34.20810318,846797693.6,1604.20583,45.0719986,0.0,54.375,0.0,Lower-middle income,5.0,0.071,-0.495,100.0,-0.05,
2671,Solomon Islands,SLB,2011,Oceania,Oceania,Electoral Democracy,541522.0,38.22459793,1049952233.0,1938.891187,43.61230087,0.0,54.375,0.0,Lower-middle income,6.0,0.071,-0.495,100.0,-0.05,
2672,Solomon Islands,SLB,2012,Oceania,Oceania,Electoral Democracy,556066.0,42.22318649,1190994127.0,2141.821522,43.82099915,0.0,54.375,2.0,Lower-middle income,6.9974,0.071,-0.495,100.0,-0.05,37.1
2673,Solomon Islands,SLB,2013,Oceania,Oceania,Electoral Democracy,571329.0,44.7,1284698922.0,2248.614935,41.83409882,0.0,54.375,2.0,Lower-middle income,8.0,0.071,-0.495,100.0,-0.05,
2674,Solomon Islands,SLB,2014,Oceania,Oceania,Electoral Democracy,587079.0,50.21110916,1335538893.0,2274.887866,45.89479828,2.32755872,54.375,2.0,Lower-middle income,9.0,0.071,-0.495,100.0,-0.05,
2675,Solomon Islands,SLB,2015,Oceania,Oceania,Electoral Democracy,603133.0,55.1,1307061544.0,2167.119928,48.64519882,2.262630437,56.875,2.0,Lower-middle income,10.00046498,0.233,-0.495,100.0,-0.05,
2676,Solomon Islands,SLB,2016,Oceania,Oceania,Electoral Democracy,619438.0,58.48770142,1378551118.0,2225.4868420000007,48.70249939,,56.875,2.0,Lower-middle income,11.00090227,0.233,-0.495,100.0,-0.05,
2677,Solomon Islands,SLB,2017,Oceania,Oceania,Electoral Democracy,636030.0,62.9,1483758907.0,2332.844216,48.97700119,,56.875,2.0,Lower-middle income,11.92422906,0.262,-0.495,100.0,-0.05,
2678,Solomon Islands,SLB,2018,Oceania,Oceania,Electoral Democracy,652856.0,66.47304535,1574599183.0,2411.862926,48.50180054,,56.875,2.040816327,Lower-middle income,,0.262,-0.495,100.0,-0.05,
2679,Sierra Leone,SLE,2000,Africa,Sub-Saharan Africa,Closed Autocracy,,,635874002.2,138.6987225,91.31430054,16.57866948,31.875,8.75,Low income,,0.669,1.019,100.0,-1.242,
2680,Sierra Leone,SLE,2001,Africa,Sub-Saharan Africa,Closed Autocracy,4754069.0,,1090467712.0,229.3756595,89.37960052,10.95890411,31.875,8.75,Low income,0.160264445,0.669,1.019,100.0,-1.242,
2681,Sierra Leone,SLE,2002,Africa,Sub-Saharan Africa,Electoral Autocracy,4965770.0,,1253340520.0,252.396007,87.99330139,10.26785714,38.125,,Low income,0.176198957,0.48,0.993,100.0,0.7090000000000001,
2682,Sierra Leone,SLE,2003,Africa,Sub-Saharan Africa,Electoral Democracy,5201074.0,,1385810072.0,266.4469054,86.53009796,11.14206128,38.125,14.51612903,Low income,0.190173282,0.48,0.993,100.0,0.7090000000000001,40.2
2683,Sierra Leone,SLE,2004,Africa,Sub-Saharan Africa,Electoral Democracy,5433995.0,16.8,1448536631.0,266.5693713,86.57849884,14.10684474,38.125,14.51612903,Low income,0.203007681,0.48,0.993,100.0,0.7090000000000001,
2684,Sierra Leone,SLE,2005,Africa,Sub-Saharan Africa,Electoral Democracy,5645629.0,11.33248552,1650494367.0,292.3490663,88.12560272,22.48803828,38.125,14.51612903,Low income,0.21539161,0.48,0.993,100.0,0.7090000000000001,
2685,Sierra Leone,SLE,2006,Africa,Sub-Saharan Africa,Electoral Democracy,5829240.0,12.33391953,1885112202.0,323.3890184,84.36959839,10.19417476,38.125,14.51612903,Low income,0.227669467,0.48,0.993,100.0,0.7090000000000001,
2686,Sierra Leone,SLE,2007,Africa,Sub-Saharan Africa,Electoral Democracy,5989641.0,13.07405567,2158496873.0,360.3716605,86.3483963,30.0,38.125,13.2231405,Low income,0.239834699,0.48,0.993,100.0,0.7090000000000001,
2687,Sierra Leone,SLE,2008,Africa,Sub-Saharan Africa,Electoral Democracy,6133599.0,12.1,2505458705.0,408.4810085,86.0338974,69.01481524,45.625,13.2231405,Low income,0.25,0.403,0.993,100.0,0.7090000000000001,
2688,Sierra Leone,SLE,2009,Africa,Sub-Saharan Africa,Electoral Democracy,6272735.0,14.5701189,2453899847.0,391.200943,86.13880157,66.66085757,63.125,13.2231405,Low income,0.26,0.403,0.993,100.0,0.7090000000000001,
2689,Sierra Leone,SLE,2010,Africa,Sub-Saharan Africa,Electoral Democracy,6415636.0,11.46217307,2578026297.0,401.8348761,84.88629913,87.38205474,63.125,13.2231405,Low income,0.58,0.403,1.098,100.0,0.7090000000000001,
2690,Sierra Leone,SLE,2011,Africa,Sub-Saharan Africa,Electoral Democracy,6563238.0,14.2,2942546781.0,448.3376621000001,80.99960327,87.37759053,63.125,12.90322581,Low income,0.9,0.403,1.098,100.0,0.7090000000000001,34.0
2691,Sierra Leone,SLE,2012,Africa,Sub-Saharan Africa,Electoral Democracy,6712586.0,16.94552612,3801862611.0,566.3782351,79.05719757,66.09951307,63.125,12.39669421,Low income,2.5,0.403,1.098,100.0,0.7090000000000001,
2692,Sierra Leone,SLE,2013,Africa,Sub-Saharan Africa,Electoral Democracy,6863975.0,13.5,4920343195.0,716.8358268999998,75.665802,64.10973904,63.125,12.39669421,Low income,4.0,0.35600000000000004,1.521,100.0,2.063,
2693,Sierra Leone,SLE,2014,Africa,Sub-Saharan Africa,Electoral Democracy,7017153.0,18.6472683,5015157816.0,714.6997957000002,73.87940216,65.35694521,63.125,12.09677419,Low income,6.057298984,0.35600000000000004,1.521,100.0,2.063,
2694,Sierra Leone,SLE,2015,Africa,Sub-Saharan Africa,Electoral Democracy,7171909.0,19.52425957,4218723875.0,588.2288628,78.45970154,60.97560976,63.125,12.39669421,Low income,6.344421603,0.35600000000000004,1.521,100.0,2.063,
2695,Sierra Leone,SLE,2016,Africa,Sub-Saharan Africa,Electoral Democracy,7328846.0,20.3,3674794530.0,501.4151655,78.08670044,,63.125,12.39669421,Low income,11.77318438,0.35600000000000004,1.521,100.0,2.063,
2696,Sierra Leone,SLE,2017,Africa,Sub-Saharan Africa,Electoral Democracy,7488427.0,23.4,3739577973.0,499.3809746,78.07779694,,63.125,12.39669421,Low income,13.23693043,0.35600000000000004,1.521,100.0,0.923,
2697,Sierra Leone,SLE,2018,Africa,Sub-Saharan Africa,Electoral Democracy,7650149.0,26.1,4085114794.0,533.9915333,79.62400055,,63.125,12.32876712,Low income,15.8,0.35600000000000004,1.0,100.0,1.162,35.7
2698,El Salvador,SLV,2000,North America,Latin America and Caribbean,Electoral Democracy,,84.519249,11784927700.0,2001.540049,33.50999832,58.06929227,78.125,9.523809523999999,Lower-middle income,,-0.91,0.35,100.0,1.902,51.5
2699,El Salvador,SLV,2001,North America,Latin America and Caribbean,Electoral Democracy,5927001.0,87.063829,12282533600.0,2072.301591,33.11380005,54.18468583,78.125,9.523809523999999,Lower-middle income,1.5,-0.91,0.35,100.0,1.902,51.4
2700,El Salvador,SLV,2002,North America,Latin America and Caribbean,Electoral Democracy,5962139.0,87.54906,12664190300.0,2124.10182,34.0177002,51.38587611,78.125,9.523809523999999,Lower-middle income,1.9,-0.91,0.35,100.0,1.53,51.9
2701,El Salvador,SLV,2003,North America,Latin America and Caribbean,Electoral Democracy,5994075.0,86.961151,13243892200.0,2209.497245,33.84590149,57.25587703,78.125,10.71428571,Lower-middle income,2.5,-0.91,0.35,100.0,1.53,50.5
2702,El Salvador,SLV,2004,North America,Latin America and Caribbean,Electoral Democracy,6023801.0,87.357045,13724810900.0,2278.43033,33.33029938,54.64238116,78.125,10.71428571,Lower-middle income,3.2,-0.91,0.35,100.0,1.53,47.8
2703,El Salvador,SLV,2005,North America,Latin America and Caribbean,Electoral Democracy,6052124.0,87.525839,14698001400.0,2428.569111,34.08200073,58.24175824,78.125,10.71428571,Lower-middle income,4.2,-0.91,0.35,100.0,1.53,48.5
2704,El Salvador,SLV,2006,North America,Latin America and Caribbean,Electoral Democracy,6079395.0,89.20146700000002,15999886400.0,2631.822147,34.76150131,57.38284704,81.25,16.66666667,Lower-middle income,5.5,-0.91,0.35,100.0,1.53,45.7
2705,El Salvador,SLV,2007,North America,Latin America and Caribbean,Electoral Democracy,6105810.0,91.109558,17011750900.0,2786.157922,28.24440002,56.20375151,81.25,16.66666667,Lower-middle income,6.11,-0.91,0.35,100.0,1.53,45.2
2706,El Salvador,SLV,2008,North America,Latin America and Caribbean,Electoral Democracy,6131767.0,91.000227,17986890000.0,2933.39424,31.50169945,62.51675603,83.75,16.66666667,Lower-middle income,10.08,-0.91,0.35,100.0,1.53,46.9
2707,El Salvador,SLV,2009,North America,Latin America and Caribbean,Electoral Democracy,6157678.0,91.08402,17601620000.0,2858.483344,32.1996994,56.30179558,83.75,19.04761905,Lower-middle income,12.11,-0.6,0.522,100.0,1.53,45.8
2708,El Salvador,SLV,2010,North America,Latin America and Caribbean,Electoral Democracy,6183877.0,91.580238,18447920000.0,2983.228806,32.61980057,65.04010695,83.75,19.04761905,Lower-middle income,15.9,-0.6,0.522,100.0,1.53,43.5
2709,El Salvador,SLV,2011,North America,Latin America and Caribbean,Electoral Democracy,6210567.0,92.574686,20283790000.0,3266.012588,29.5237999,62.92947559,83.75,19.04761905,Lower-middle income,18.9,-0.6,0.522,100.0,1.53,42.3
2710,El Salvador,SLV,2012,North America,Latin America and Caribbean,Electoral Democracy,6237922.0,93.680571,21386150000.0,3428.409332,30.26910019,60.23729357,83.75,26.19047619,Lower-middle income,20.32138772,-0.6,0.522,100.0,1.53,41.8
2711,El Salvador,SLV,2013,North America,Latin America and Caribbean,Electoral Democracy,6266076.0,95.043105,21990970000.0,3509.528132,27.54299927,60.44323979999999,86.25,26.19047619,Lower-middle income,23.1093,-0.6,0.522,100.0,1.586,43.4
2712,El Salvador,SLV,2014,North America,Latin America and Caribbean,Electoral Democracy,6295124.0,95.125416,22593460000.0,3589.041296,23.94799995,59.69789491,86.25,27.38095238,Lower-middle income,24.76171215,-0.789,0.522,100.0,1.586,41.6
2713,El Salvador,SLV,2015,North America,Latin America and Caribbean,Electoral Democracy,6325121.0,95.4,23438240000.0,3705.579704,21.03009987,57.8226749,86.25,32.14285714,Lower-middle income,26.80260496,-0.792,0.522,100.0,1.485,40.6
